word,sentiment_eng
desfigurado,anger
desfigurado,disgust
desfigurado,fear
desfigurado,negative
desfigurado,sadness
desfile,anticipation
desfile,fear
desfile,joy
desfile,negative
desfile,positive
desfile,surprise
desgarrar,negative
desgracia,anger
desgracia,disgust
desgracia,negative
desgracia,sadness
desgracia,fear
desgracia,negative
desgracia,sadness
desgraciada,negative
desgraciada,sadness
desgraciada,anger
desgraciada,disgust
desgraciada,negative
desgraciada,sadness
desgraciado,negative
desgraciado,sadness
desgraciado,anger
desgraciado,disgust
desgraciado,negative
desgraciado,sadness
deshacer,negative
deshecho,anger
deshecho,negative
deshecho,sadness
deshonestidad,disgust
deshonestidad,negative
deshonesto,anger
deshonesto,disgust
deshonesto,negative
deshonesto,sadness
deshonra,anger
deshonra,disgust
deshonra,fear
deshonra,negative
deshonra,sadness
desierto,anticipation
desierto,fear
desierto,sadness
desierto,anger
desierto,disgust
desierto,fear
desierto,negative
desierto,sadness
designacion,trust
desigual,anger
desigual,disgust
desigual,fear
desigual,negative
desigual,sadness
desigual,negative
desigualdad,anger
desigualdad,fear
desigualdad,negative
desigualdad,sadness
desilusión,anger
desilusión,disgust
desilusión,negative
desilusión,sadness
desinfección,positive
desinflar,anger
desinflar,negative
desinflar,sadness
desinformación,anger
desinformación,fear
desinformación,negative
desintegración,negative
desintegrarse,disgust
desintegrarse,fear
desintegrarse,negative
desinteresada,negative
desinteresada,negative
desinteresada,sadness
desinteresado,negative
desinteresado,negative
desinteresado,sadness
desistir,anger
desistir,disgust
desistir,negative
desleal,negative
desleal,sadness
deslizamiento,anticipation
deslizamiento,joy
deslizamiento,positive
deslizamiento de tierra,fear
deslizamiento de tierra,negative
deslizamiento de tierra,sadness
deslucida,negative
deslucido,negative
deslumbrador,anger
deslumbrador,negative
deslumbramiento,anger
deslumbramiento,fear
deslumbramiento,negative
deslustre,disgust
deslustre,negative
deslustre,sadness
desmañada,negative
desmañado,negative
desmayo,anticipation
desmayo,joy
desmayo,positive
desmayo,trust
desmayo,fear
desmayo,negative
desmayo,sadness
desmayo,surprise
desmembramiento,disgust
desmembramiento,fear
desmembramiento,negative
desmembramiento,sadness
desmoralizada,fear
desmoralizada,negative
desmoralizada,sadness
desmoralizado,fear
desmoralizado,negative
desmoralizado,sadness
desmoronando,negative
desmoronando,sadness
desobedecer,anger
desobedecer,disgust
desobedecer,negative
desobediencia,anger
desobediencia,disgust
desobediencia,negative
desobediente,anger
desobediente,negative
desolada,negative
desolada,sadness
desolada,disgust
desolada,negative
desolada,sadness
desolado,negative
desolado,sadness
desolado,disgust
desolado,negative
desolado,sadness
desorden,anger
desorden,fear
desorden,negative
desordenada,negative
desordenada,disgust
desordenada,negative
desordenado,negative
desordenado,disgust
desordenado,negative
despecho,anger
despecho,negative
despectivo,anger
despectivo,disgust
despectivo,fear
despectivo,negative
despectivo,sadness
despectivo,anger
despectivo,disgust
despectivo,negative
despectivo,sadness
despeje,positive
despeje,trust
desperdicios,negative
despertar,anticipation
despertar,positive
despiadada,fear
despiadada,negative
despiadado,fear
despiadado,negative
despida,anger
despida,disgust
despida,fear
despida,negative
despida,sadness
despida,surprise
despido,anger
despido,disgust
despido,fear
despido,negative
despido,sadness
despido,surprise
desplazada,anger
desplazada,fear
desplazada,sadness
desplazado,anger
desplazado,fear
desplazado,sadness
desplazar,negative
desplegar,anticipation
desplegar,positive
despojada,anger
despojada,anticipation
despojada,disgust
despojada,fear
despojada,negative
despojada,sadness
despojado,anger
despojado,anticipation
despojado,disgust
despojado,fear
despojado,negative
despojado,sadness
despojo,negative
despojos mortales,negative
despojos mortales,sadness
desposeída,anger
desposeída,fear
desposeída,negative
desposeída,sadness
desposeído,anger
desposeído,fear
desposeído,negative
desposeído,sadness
despótico,fear
despótico,negative
despótico,anger
despótico,negative
despotismo,anger
despotismo,disgust
despotismo,fear
despotismo,negative
despotismo,sadness
despreciable,anger
despreciable,disgust
despreciable,negative
despreciable,anger
despreciable,disgust
despreciable,negative
despreciar,anger
despreciar,disgust
despreciar,negative
desprecio,anger
desprecio,disgust
desprecio,fear
desprecio,negative
despreocupada,anger
despreocupada,disgust
despreocupada,negative
despreocupada,sadness
despreocupado,anger
despreocupado,disgust
despreocupado,negative
despreocupado,sadness
desprevenida,negative
desprevenido,negative
desprotegida,negative
desprotegido,negative
desterrar,anger
desterrar,disgust
desterrar,fear
desterrar,negative
desterrar,sadness
destierro,anger
destierro,disgust
destierro,negative
destierro,sadness
destilación,positive
destinada,anticipation
destinado,anticipation
destinado a,anticipation
destinado a,positive
destino,anticipation
destino,fear
destino,joy
destino,positive
destino,sadness
destino,surprise
destino,anticipation
destino,negative
destreza,positive
destrozada,negative
destrozada,sadness
destrucción,anger
destrucción,negative
destructivo,anger
destructivo,disgust
destructivo,fear
destructivo,negative
destructor,anger
destructor,fear
destructor,negative
destruida,anger
destruida,fear
destruida,negative
destruida,sadness
destruido,anger
destruido,fear
destruido,negative
destruido,sadness
destruyendo,anger
destruyendo,fear
destruyendo,negative
destruyendo,sadness
desuso,negative
desventaja,negative
desventaja,sadness
desvergonzada,disgust
desvergonzada,negative
desvergonzado,disgust
desvergonzado,negative
desviación,sadness
desviación,positive
desviación,surprise
detección,positive
detectar,positive
detención,fear
detención,negative
detención,negative
detención,sadness
detener,negative
detenida,anger
detenida,anticipation
detenida,fear
detenida,negative
detenida,sadness
detenido,anger
detenido,anticipation
detenido,fear
detenido,negative
detenido,sadness
deteriorada,disgust
deteriorada,negative
deteriorada,sadness
deteriorada,disgust
deteriorada,negative
deteriorada,sadness
deteriorado,disgust
deteriorado,negative
deteriorado,sadness
deteriorado,disgust
deteriorado,negative
deteriorado,sadness
deteriorarse,fear
deteriorarse,negative
deteriorarse,sadness
deterioro,anger
deterioro,disgust
deterioro,fear
deterioro,negative
deterioro,sadness
determinación,positive
determinación,trust
determinada,anticipation
determinada,trust
determinada,positive
determinado,anticipation
determinado,trust
determinado,positive
detestar,anger
detestar,disgust
detestar,negative
detestar,anger
detestar,disgust
detestar,negative
detonación,anger
detonar,fear
detonar,negative
detonar,surprise
detraer,anger
detraer,negative
detrimento,negative
detrito,negative
deuda,negative
deuda,sadness
deudor,negative
deudor,fear
devastación,anger
devastación,fear
devastación,negative
devastación,sadness
devastación,surprise
devastador,anger
devastador,disgust
devastador,fear
devastador,negative
devastador,sadness
devastador,trust
devastar,anger
devastar,fear
devastar,negative
devastar,sadness
devolución,negative
devorar,negative
devoto,anticipation
devoto,joy
devoto,positive
devoto,trust
día del juicio final,anger
día del juicio final,anticipation
día del juicio final,disgust
día del juicio final,fear
día del juicio final,negative
día del juicio final,sadness
día siguiente,anticipation
diablo,anger
diablo,anticipation
diablo,disgust
diablo,fear
diablo,negative
diablo,sadness
diabólico,disgust
diabólico,fear
diabólico,negative
diabólico,anger
diabólico,disgust
diabólico,fear
diabólico,negative
diácono,trust
diagnóstico,anticipation
diagnóstico,fear
diagnóstico,negative
diagnóstico,trust
diamante,joy
diamante,positive
diario,anticipation
diario,joy
diario,positive
diario,trust
diarrea,disgust
diatriba,anger
diatriba,disgust
diatriba,negative
diatriba,anger
diatriba,disgust
diatriba,negative
diccionario,positive
diccionario,trust
dictador,fear
dictador,negative
dictadura,anger
dictadura,anticipation
dictadura,disgust
dictadura,fear
dictadura,negative
dictadura,sadness
dictamen,trust
dictatorial,anger
dictatorial,negative
didáctico,positive
dietético,anticipation
dietético,positive
difamación,disgust
difamación,fear
difamación,negative
difamación,anger
difamación,fear
difamación,negative
difamación,trust
difamatorio,anger
difamatorio,negative
difamatorio,negative
diferencial,trust
diferentemente,surprise
difícil,fear
difícil,negative
difícil,sadness
difícil,disgust
difícil,fear
difícil,negative
dificultad,anger
dificultad,fear
dificultad,negative
dificultad,sadness
dificultades,negative
dificultades,sadness
difuminar,negative
difunto,negative
difunto,sadness
dígito,trust
dignidad,positive
dignidad,trust
digno,positive
digno,positive
digno,trust
dilación,negative
dilema,anger
dilema,fear
dilema,negative
diligencia,positive
diligencia,trust
dilucidar,positive
dilucidar,trust
diluida,negative
diluido,negative
diluvio,fear
diluvio,negative
diluvio,sadness
diluvio,surprise
dimes y diretes,anger
dimes y diretes,disgust
dimes y diretes,negative
dinámica,surprise
dinero,anger
dinero,anticipation
dinero,joy
dinero,positive
dinero,surprise
dinero,trust
dinosaurio,fear
dios,anticipation
dios,fear
dios,joy
dios,positive
dios,trust
diplomacia,anticipation
diplomacia,positive
diplomacia,trust
diplomático,positive
diplomático,trust
diplomático,disgust
diplomático,positive
diputada,trust
diputado,trust
dique,fear
dique,trust
dirección,positive
dirección,trust
direcciones,anticipation
direcciones,positive
director,positive
director,trust
director de escuela,positive
director de escuela,trust
dirigir,positive
discapacidad,negative
discapacidad,sadness
discapacidad,negative
discapacitada,fear
discapacitada,negative
discapacitada,sadness
discapacitado,fear
discapacitado,negative
discapacitado,sadness
disciplina,fear
disciplina,negative
discípulo,trust
discontinuidad,disgust
discontinuidad,fear
discontinuidad,negative
discontinuidad,sadness
discorde,fear
discorde,negative
discorde,sadness
discordia,anger
discordia,disgust
discordia,negative
discreción,anticipation
discreción,positive
discreción,trust
discrecional,positive
discrepar,anger
discrepar,negative
discreto,anticipation
discreto,positive
discriminación,anger
discriminación,disgust
discriminación,fear
discriminación,negative
discriminación,sadness
discriminante,disgust
discriminante,negative
discriminar,anger
discriminar,negative
discriminar,sadness
disculpa,positive
discusión,positive
discutible,negative
discutidor,negative
discutir,anger
discutir,negative
disección,disgust
diseminar,positive
disensión,anger
disensión,negative
disentería,disgust
disentería,negative
disentería,sadness
diseñador,positive
disfrutando,anticipation
disfrutando,joy
disfrutando,positive
disfrutando,trust
disfrutar,anticipation
disfrutar,joy
disfrutar,positive
disfrutar,trust
disgustada,anger
disgustada,disgust
disgustada,fear
disgustada,negative
disgustada,sadness
disgustado,anger
disgustado,disgust
disgustado,fear
disgustado,negative
disgustado,sadness
disgusto,disgust
disgusto,negative
disgusto,sadness
disgusto,anger
disgusto,disgust
disgusto,negative
disgusto,disgust
disgusto,negative
disgusto,disgust
disgusto,negative
disidente,negative
disidente,anger
disidente,fear
disidente,negative
disipar,negative
disipar,sadness
dislocada,anger
dislocada,disgust
dislocada,fear
dislocada,negative
dislocada,sadness
dislocado,anger
dislocado,disgust
dislocado,fear
dislocado,negative
dislocado,sadness
disminución,negative
disminución,negative
disminuida,negative
disminuido,negative
disminuir,negative
disminuir,sadness
disolución,anger
disolución,fear
disolución,negative
disolución,sadness
disolución,surprise
disonancia,anger
disonancia,negative
disparar,anger
disparar,fear
disparar,negative
disparates,negative
disparidad,anger
disparidad,disgust
disparidad,negative
disparidad,sadness
disparo,anger
disparo,fear
disparo,negative
disparo,anger
disparo,fear
disparo,negative
disparo,sadness
disparo,surprise
dispersión,negative
disponer,disgust
disposición,negative
dispuesto,anticipation
dispuesto,positive
dispuesto,trust
disputa,anger
disputa,negative
disputa,anger
disputa,disgust
disputa,fear
disputa,negative
disputa,sadness
distinción,positive
distorsión,negative
distorsionada,disgust
distorsionada,negative
distorsionado,disgust
distorsionado,negative
distracción,negative
distraer,negative
distraer,anger
distraer,anticipation
distraer,negative
distraída,anger
distraída,negative
